-25.83058542,-7.09810467,-2.45820150
-26.30374019,-6.48570093,-1.90384356
-23.30771246,-10.21950432,-6.54859726
-23.78086724,-9.60710058,-6.00920615
-24.25402201,-8.99469684,-5.46709404
-24.72717679,-8.38229310,-4.92228503
-25.20033156,-7.76988935,-4.37480342
-25.67348634,-7.15748561,-3.82467366
-26.14664111,-6.54508187,-3.27192037
-26.61979589,-5.93267813,-2.71656827
-27.09295067,-5.32027439,-2.15864223
-23.15061338,-10.27888526,-7.90514967
-23.62376816,-9.66648152,-7.36759704
-24.09692293,-9.05407778,-6.82728419
-24.57007771,-8.44167404,-6.28423545
-25.04323249,-7.82927030,-5.73847531
-25.51638726,-7.21686656,-5.19002850
-25.98954204,-6.60446282,-4.63891988
-26.46269681,-5.99205907,-4.08517451
-26.93585159,-5.37965533,-3.52881753
-27.40900636,-4.76725159,-2.96987422
-27.88216114,-4.15484785,-2.40836993
-23.46666908,-9.72586246,-8.72465836
-23.93982386,-9.11345872,-8.18618935
-24.41297863,-8.50105498,-7.64494463
-24.88613341,-7.88865124,-7.10094894
-25.35928818,-7.27624750,-6.55422722
-25.83244296,-6.66384376,-6.00480460
-26.30559773,-6.05144002,-5.45270640
-26.77875251,-5.43903628,-4.89795809
-27.25190728,-4.82663254,-4.34058527
-27.72506206,-4.21422879,-3.78061363
-28.19821683,-3.60182505,-3.21806898
-23.78272478,-9.17283966,-9.54376515
-24.25587955,-8.56043592,-9.00436957
-24.72903433,-7.94803218,-8.46218262
-25.20218910,-7.33562844,-7.91722945
-25.67534388,-6.72322470,-7.36953545
-26.14849865,-6.11082096,-6.81912619
-26.62165343,-5.49841722,-6.26602745
-27.09480820,-4.88601348,-5.71026512
-27.56796298,-4.27360974,-5.15186525
-28.04111776,-3.66120600,-4.59085400
-28.51427253,-3.04880226,-4.02725760
-28.98742731,-2.43639852,-3.46110236
-24.09878047,-8.61981687,-10.36246553
-24.57193525,-8.00741313,-9.82213295
-25.04509002,-7.39500938,-9.27899316
-25.51824480,-6.78260564,-8.73307174
-25.99139958,-6.17020190,-8.18439453
-26.46455435,-5.55779816,-7.63298757
-26.93770913,-4.94539442,-7.07887707
-27.41086390,-4.33299068,-6.52208940
-27.88401868,-3.72058694,-5.96265106
-28.35717345,-3.10818320,-5.40058866
-28.83032823,-2.49577946,-4.83592889
-29.30348300,-1.88337572,-4.26869853
-24.88799095,-7.45439033,-10.63947459
-25.36114572,-6.84198659,-10.09537111
-25.83430050,-6.22958285,-9.54847043
-26.30745527,-5.61717911,-8.99879885
-26.78061005,-5.00477536,-8.44638287
-27.25376482,-4.39237162,-7.89124916
-27.72691960,-3.77996788,-7.33342457
-28.20007437,-3.16756414,-6.77293607
-28.67322915,-2.55516040,-6.20981074
-29.14638392,-1.94275666,-5.64407575
-29.61953870,-1.33035292,-5.07575833
-25.20404664,-6.90136753,-11.45638944
-25.67720142,-6.28896379,-10.91131118
-26.15035619,-5.67656005,-10.36341998
-26.62351097,-5.06415631,-9.81274259
-27.09666574,-4.45175257,-9.25930601
-27.56982052,-3.83934883,-8.70313740
-28.04297529,-3.22694508,-8.14426407
-28.51613007,-2.61454134,-7.58271348
-28.98928485,-2.00213760,-7.01851319
-29.46243962,-1.38973386,-6.45169085
-29.93559440,-0.77733012,-5.88227418
-25.99325711,-5.73594099,-11.72680790
-26.46641189,-5.12353725,-11.17791465
-26.93956667,-4.51113351,-10.62621978
-27.41272144,-3.89872977,-10.07175077
-27.88587622,-3.28632603,-9.51453528
-28.35903099,-2.67392229,-8.95460112
-28.83218577,-2.06151855,-8.39197623
-29.30534054,-1.44911480,-7.82668869
-29.77849532,-0.83671106,-7.25876663
-26.78246759,-4.57051445,-11.99194855
-27.25562236,-3.95811071,-11.43922425
-27.72877714,-3.34570697,-10.88371071
-28.20193191,-2.73330323,-10.32543610
-28.67508669,-2.12089949,-9.76442874
-29.14824146,-1.50849575,-9.20071710
-29.62139624,-0.89609201,-8.63432974
-30.09455101,-0.28368827,-8.06529531
-27.57167806,-3.40508791,-12.25174962
-28.04483283,-2.79268417,-11.69517916
-28.51798761,-2.18028043,-11.13583292
-28.99114238,-1.56787669,-10.57373973
-29.46429716,-0.95547295,-10.00892858
-29.93745194,-0.34306921,-9.44142856
-22.01036606,-10.70125531,-3.74657290
-22.48352083,-10.08885157,-3.20363377
-22.95667561,-9.47644783,-2.65805786
-23.42983038,-8.86404409,-2.10986884
-23.90298516,-8.25164035,-1.55909051
-21.38011220,-11.37303999,-5.64476109
-21.85326698,-10.76063625,-5.10625898
-22.32642175,-10.14823251,-4.56505880
-22.79957653,-9.53582877,-4.02118425
-23.27273131,-8.92342503,-3.47465923
-23.74588608,-8.31102129,-2.92550781
-24.21904086,-7.69861755,-2.37375418
-24.69219563,-7.08621381,-1.81942268
-25.16535041,-6.47381007,-1.26253772
-21.69616790,-10.82001720,-6.46467421
-22.16932268,-10.20761346,-5.92525549
-22.64247745,-9.59520972,-5.38312404
-23.11563223,-8.98280597,-4.83830398
-23.58878700,-8.37040223,-4.29081963
-24.06194178,-7.75799849,-3.74069546
-24.53509655,-7.14559475,-3.18795608
-25.00825133,-6.53319101,-2.63262622
-25.48140610,-5.92078727,-2.07473074
-25.95456088,-5.30838353,-1.51429455
-21.53906882,-10.87939814,-7.82177544
-22.01222360,-10.26699440,-7.28418197
-22.48537837,-9.65459066,-6.74383663
-22.95853315,-9.04218692,-6.20076375
-23.43168792,-8.42978318,-5.65498789
-23.90484270,-7.81737944,-5.10653376
-24.37799747,-7.20497569,-4.55542626
-24.85115225,-6.59257195,-4.00169043
-25.32430703,-5.98016821,-3.44535144
-25.79746180,-5.36776447,-2.88643454
-26.27061658,-4.75536073,-2.32496508
-26.74377135,-4.14295699,-1.76096849
-21.85512452,-10.32637534,-8.64179470
-22.32827929,-9.71397160,-8.10327978
-22.80143407,-9.10156786,-7.56199761
-23.27458884,-8.48916412,-7.01797293
-23.74774362,-7.87676038,-6.47123072
-24.22089840,-7.26435664,-5.92179615
-24.69405317,-6.65195290,-5.36969453
-25.16720795,-6.03954916,-4.81495134
-25.64036272,-5.42714541,-4.25759218
-26.11351750,-4.81474167,-3.69764274
-26.58667227,-4.20233793,-3.13512883
-27.05982705,-3.58993419,-2.57007627
-27.53298182,-2.97753045,-2.00251097
-22.17118021,-9.77335254,-9.46140959
-22.64433499,-9.16094880,-8.92196296
-23.11748977,-8.54854506,-8.37973350
-23.59064454,-7.93614132,-7.83474641
-24.06379932,-7.32373758,-7.28702710
-24.53695409,-6.71133384,-6.73660117
-25.01010887,-6.09893010,-6.18349440
-25.48326364,-5.48652636,-5.62773270
-25.95641842,-4.87412262,-5.06934211
-26.42957319,-4.26171888,-4.50834880
-26.90272797,-3.64931514,-3.94477898
-27.37588274,-3.03691139,-3.37865895
-27.84903752,-2.42450765,-2.81001505
-22.48723591,-9.22032975,-10.28061550
-22.96039069,-8.60792600,-9.74022665
-23.43354546,-7.99552226,-9.19703922
-23.90670024,-7.38311852,-8.65107887
-24.37985501,-6.77071478,-8.10237145
-24.85300979,-6.15831104,-7.55094303
-25.32616456,-5.54590730,-6.99681983
-25.79931934,-4.93350356,-6.44002823
-26.27247412,-4.32109982,-5.88059472
-26.74562889,-3.70869608,-5.31854593
-27.21878367,-3.09629234,-4.75390854
-27.69193844,-2.48388860,-4.18670929
-28.16509322,-1.87148486,-3.61697497
-28.63824799,-1.25908111,-3.04473241
-22.80329161,-8.66730695,-11.09940769
-23.27644638,-8.05490321,-10.55806586
-23.74960116,-7.44249947,-10.01390954
-24.22275593,-6.83009573,-9.46696484
-24.69591071,-6.21769198,-8.91725807
-25.16906549,-5.60528824,-8.36481576
-25.64222026,-4.99288450,-7.80966461
-26.11537504,-4.38048076,-7.25183146
-26.58852981,-3.76807702,-6.69134329
-27.06168459,-3.15567328,-6.12822718
-27.53483936,-2.54326954,-5.56251029
-28.00799414,-1.93086580,-4.99421983
-28.48114891,-1.31846206,-4.42338305
-28.95430369,-0.70605832,-3.85002724
-23.59250208,-7.50188041,-11.37547546
-24.06565686,-6.88947667,-10.83033907
-24.53881163,-6.27707293,-10.28239867
-25.01196641,-5.66466919,-9.73168104
-25.48512118,-5.05226545,-9.17821319
-25.95827596,-4.43986170,-8.62202231
-26.43143073,-3.82745796,-8.06313573
-26.90458551,-3.21505422,-7.50158089
-27.37774028,-2.60265048,-6.93738537
-27.85089506,-1.99024674,-6.37057680
-28.32404983,-1.37784300,-5.80118288
-28.79720461,-0.76543926,-5.22923134
-29.27035939,-0.15303552,-4.65474994
-23.90855778,-6.94885761,-12.19245014
-24.38171255,-6.33645387,-11.64632225
-24.85486733,-5.72405013,-11.09737453
-25.32802210,-5.11164639,-10.54563428
-25.80117688,-4.49924265,-9.99112899
-26.27433165,-3.88683891,-9.43388634
-26.74748643,-3.27443517,-8.87393415
-27.22064121,-2.66203142,-8.31130039
-27.69379598,-2.04962768,-7.74601309
-28.16695076,-1.43722394,-7.17810041
-28.64010553,-0.82482020,-6.60759053
-29.11326031,-0.21241646,-6.03451167
-29.58641508,0.39998728,-5.45889206
-24.69776825,-5.78343107,-12.46185333
-25.17092302,-5.17102733,-11.91188643
-25.64407780,-4.55862359,-11.35911152
-26.11723258,-3.94621985,-10.80355660
-26.59038735,-3.33381611,-10.24524987
-27.06354213,-2.72141237,-9.68421965
-27.53669690,-2.10900863,-9.12049441
-28.00985168,-1.49660489,-8.55410272
-28.48300645,-0.88420114,-7.98507322
-28.95616123,-0.27179740,-7.41343460
-29.42931600,0.34060634,-6.83921559
-25.48697872,-4.61800453,-12.72592815
-25.96013350,-4.00560079,-12.17210627
-26.43328827,-3.39319705,-11.61548927
-26.90644305,-2.78079331,-11.05610585
-27.37959782,-2.16838957,-10.49398489
-27.85275260,-1.55598583,-9.92915536
-28.32590737,-0.94358209,-9.36164637
-28.79906215,-0.33117835,-8.79148706
-29.27221692,0.28122539,-8.21870667
-26.74934397,-2.84017425,-12.42692001
-27.22249874,-2.22777051,-11.86644703
-27.69565352,-1.61536677,-11.30322233
-28.16880830,-1.00296303,-10.73727541
-28.64196307,-0.39055929,-10.16863592
-29.11511785,0.22184445,-9.59733354
-28.01170922,-1.06234397,-12.11192416
-28.48486399,-0.44994023,-11.54484646
-28.95801877,0.16246351,-10.97506297
-20.39882150,-11.30176819,-3.65892965
-20.87197627,-10.68936445,-3.11598918
-21.34513105,-10.07696071,-2.57042013
-21.81828582,-9.46455697,-2.02224617
-22.29144060,-8.85215323,-1.47149109
-22.76459537,-8.23974949,-0.91817882
-23.23775015,-7.62734575,-0.36233336
-20.24172242,-11.36114913,-5.01912902
-20.71487719,-10.74874539,-4.47791469
-21.18803197,-10.13634165,-3.93403427
-21.66118674,-9.52393791,-3.38751169
-22.13434152,-8.91153417,-2.83837099
-22.60749629,-8.29913043,-2.28663640
-23.08065107,-7.68672669,-1.73233223
-23.55380585,-7.07432295,-1.17548290
-24.02696062,-6.46191921,-0.61611292
-24.50011540,-5.84951547,-0.05424683
-20.08462334,-11.42053008,-6.37807280
-20.55777811,-10.80812634,-5.83862687
-21.03093289,-10.19572259,-5.29647657
-21.50408766,-9.58331885,-4.75164605
-21.97724244,-8.97091511,-4.20415964
-22.45039722,-8.35851137,-3.65404180
-22.92355199,-7.74610763,-3.10131717
-23.39670677,-7.13370389,-2.54601048
-23.86986154,-6.52130015,-1.98814655
-24.34301632,-5.90889641,-1.42775031
-24.81617109,-5.29649267,-0.86484672
-25.28932587,-4.68408893,-0.29946081
-19.92752426,-11.47991102,-7.73571826
-20.40067904,-10.86750728,-7.19808426
-20.87383381,-10.25510354,-6.65770684
-21.34698859,-9.64269980,-6.11461034
-21.82014336,-9.03029606,-5.56881935
-22.29329814,-8.41789231,-5.02035859
-22.76645291,-7.80548857,-4.46925298
-23.23960769,-7.19308483,-3.91552756
-23.71276246,-6.58068109,-3.35920748
-24.18591724,-5.96827735,-2.80031801
-24.65907201,-5.35587361,-2.23888448
-25.13222679,-4.74346987,-1.67493230
-25.60538157,-4.13106613,-1.10848689
-26.07853634,-3.51866239,-0.53957372
-20.24357996,-10.92688822,-8.55624377
-20.71673473,-10.31448448,-8.01768327
-21.18988951,-9.70208074,-7.47636405
-21.66304428,-9.08967700,-6.93231091
-22.13619906,-8.47727326,-6.38554883
-22.60935383,-7.86486952,-5.83610300
-23.08250861,-7.25246578,-5.28399875
-23.55566338,-6.64006203,-4.72926155
-24.02881816,-6.02765829,-4.17191701
-24.50197294,-5.41525455,-3.61199082
-24.97512771,-4.80285081,-3.04950876
-25.44828249,-4.19044707,-2.48449664
-25.92143726,-3.57804333,-1.91698035
-26.39459204,-2.96563959,-1.34698577
-20.08648088,-10.98626916,-9.91306058
-20.55963565,-10.37386542,-9.37636238
-21.03279043,-9.76146168,-8.83686502
-21.50594520,-9.14905794,-8.29459349
-21.97909998,-8.53665420,-7.74957301
-22.45225475,-7.92425046,-7.20182902
-22.92540953,-7.31184672,-6.65138714
-23.39856431,-6.69944298,-6.09827314
-23.87171908,-6.08703924,-5.54251296
-24.34487386,-5.47463550,-4.98413264
-24.81802863,-4.86223176,-4.42315833
-25.29118341,-4.24982801,-3.85961623
-25.76433818,-3.63742427,-3.29353262
-26.23749296,-3.02502053,-2.72493383
-26.71064773,-2.41261679,-2.15384617
-27.18380251,-1.80021305,-1.58029598
-20.40253657,-10.43324637,-10.73369898
-20.87569135,-9.82084262,-10.19606941
-21.34884613,-9.20843888,-9.65562460
-21.82200090,-8.59603514,-9.11238999
-22.29515568,-7.98363140,-8.56639125
-22.76831045,-7.37122766,-8.01765427
-23.24146523,-6.75882392,-7.46620511
-23.71462000,-6.14642018,-6.91207004
-24.18777478,-5.53401644,-6.35527542
-24.66092955,-4.92161270,-5.79584776
-25.13408433,-4.30920896,-5.23381366
-25.60723910,-3.69680522,-4.66919980
-26.08039388,-3.08440148,-4.10203290
-26.55354866,-2.47199773,-3.53233975
-27.02670343,-1.85959399,-2.96014710
-27.49985821,-1.24719025,-2.38548176
-21.19174705,-9.26781983,-11.01536001
-21.66490182,-8.65541609,-10.47395693
-22.13805660,-8.04301234,-9.92974823
-22.61121137,-7.43060860,-9.38276005
-23.08436615,-6.81820486,-8.83301875
-23.55752092,-6.20580112,-8.28055086
-24.03067570,-5.59339738,-7.72538311
-24.50383047,-4.98099364,-7.16754234
-24.97698525,-4.36858990,-6.60705553
-25.45014003,-3.75618616,-6.04394975
-25.92329480,-3.14378242,-5.47825214
-26.39644958,-2.53137868,-4.90998991
-26.86960435,-1.91897494,-4.33919029
-27.34275913,-1.30657120,-3.76588052
-27.81591390,-0.69416745,-3.19008783
-21.50780274,-8.71479703,-11.83422920
-21.98095752,-8.10239329,-11.29185675
-22.45411229,-7.48998955,-10.74666270
-22.92726707,-6.87758581,-10.19867366
-23.40042184,-6.26518207,-9.64791646
-23.87357662,-5.65277832,-9.09441812
-24.34673140,-5.04037458,-8.53820584
-24.81988617,-4.42797084,-7.97930695
-25.29304095,-3.81556710,-7.41774893
-25.76619572,-3.20316336,-6.85355931
-26.23935050,-2.59075962,-6.28676572
-26.71250527,-1.97835588,-5.71739586
-27.18566005,-1.36595214,-5.14547742
-27.65881482,-0.75354840,-4.57103812
-28.13196960,-0.14114466,-3.99410567
-22.29701322,-7.54937049,-12.10931868
-22.77016799,-6.93696675,-11.56312776
-23.24332277,-6.32456301,-11.01412616
-23.71647754,-5.71215927,-10.46234122
-24.18963232,-5.09975553,-9.90780044
-24.66278709,-4.48735179,-9.35053151
-25.13594187,-3.87494804,-8.79056228
-25.60909664,-3.26254430,-8.22792071
-26.08225142,-2.65014056,-7.66263483
-26.55540619,-2.03773682,-7.09473277
-27.02856097,-1.42533308,-6.52424271
-27.50171575,-0.81292934,-5.95119284
-27.97487052,-0.20052560,-5.37561136
-28.44802530,0.41187814,-4.79752646
-23.08622369,-6.38394395,-12.37913755
-23.55937846,-5.77154021,-11.82911144
-24.03253324,-5.15913647,-11.27628663
-24.50568801,-4.54673273,-10.72069115
-24.97884279,-3.93432899,-10.16235320
-25.45199756,-3.32192525,-9.60130112
-25.92515234,-2.70952151,-9.03756339
-26.39830712,-2.09711776,-8.47116856
-26.87146189,-1.48471402,-7.90214526
-27.34461667,-0.87231028,-7.33052217
-27.81777144,-0.25990654,-6.75632799
-28.29092622,0.35249720,-6.17959142
-28.76408099,0.96490094,-5.60034115
-23.87543416,-5.21851741,-12.64362319
-24.34858893,-4.60611367,-12.08974612
-24.82174371,-3.99370993,-11.53308339
-25.29489849,-3.38130619,-10.97366374
-25.76805326,-2.76890245,-10.41151603
-26.24120804,-2.15649871,-9.84666926
-26.71436281,-1.54409497,-9.27915251
-27.18751759,-0.93169123,-8.70899492
-27.66067236,-0.31928749,-8.13622570
-28.13382714,0.29311626,-7.56087407
-28.60698191,0.90552000,-6.98296922
-24.66464463,-4.05309087,-12.90271288
-25.13779941,-3.44068713,-12.34497008
-25.61095418,-2.82828339,-11.78445576
-26.08410896,-2.21587965,-11.22119935
-26.55726373,-1.60347591,-10.65523036
-27.03041851,-0.99107217,-10.08657842
-27.50357328,-0.37866843,-9.51527322
-27.97672806,0.23373531,-8.94134449
-28.44988284,0.84613905,-8.36482196
-25.45385510,-2.88766433,-13.15634387
-25.92700988,-2.27526059,-12.59472164
-26.40016465,-1.66285685,-12.03034314
-26.87331943,-1.05045311,-11.46323847
-27.34647421,-0.43804937,-10.89343779
-27.81962898,0.17435437,-10.32097135
-28.29278376,0.78675811,-9.74586942
-26.71622035,-1.10983405,-12.83893923
-27.18937513,-0.49743031,-12.27068509
-27.66252990,0.11497343,-11.69972182
-28.13568468,0.72737717,-11.12608021
-19.89068556,-10.61809264,-1.11489557
-20.36384034,-10.00568890,-0.56513799
-20.83699511,-9.39328516,-0.01284365
-21.31014989,-8.78088142,0.54196381
-19.26043171,-11.28987733,-3.02567292
-19.73358649,-10.67747359,-2.48011145
-20.20674126,-10.06506985,-1.93195335
-20.67989604,-9.45266611,-1.38122241
-21.15305081,-8.84026237,-0.82794255
-21.62620559,-8.22785862,-0.27213778
-22.09936036,-7.61545488,0.28616783
-22.57251514,-7.00305114,0.84695015
-18.63017786,-11.96166201,-4.92932200
-19.10333263,-11.34925827,-4.38809409
-19.57648741,-10.73685453,-3.84420847
-20.04964218,-10.12445079,-3.29768905
-20.52279696,-9.51204705,-2.74855991
-20.99595173,-8.89964331,-2.19684525
-21.46910651,-8.28723957,-1.64256939
-21.94226128,-7.67483583,-1.08575675
-22.41541606,-7.06243209,-0.52643179
-22.88857083,-6.45002834,0.03538092
-23.36172561,-5.83762460,0.59965683
-23.83488039,-5.22522086,1.16637131
-18.47307878,-12.02104296,-6.28878961
-18.94623355,-11.40863921,-5.74931696
-19.41938833,-10.79623547,-5.20714840
-19.89254310,-10.18383173,-4.66230808
-20.36569788,-9.57142799,-4.11482035
-20.83885265,-8.95902425,-3.56470970
-21.31200743,-8.34662051,-3.01200074
-21.78516220,-7.73421677,-2.45671819
-22.25831698,-7.12181303,-1.89888690
-22.73147176,-6.50940929,-1.33853175
-23.20462653,-5.89700555,-0.77567769
-23.67778131,-5.28460181,-0.21034973
-24.15093608,-4.67219806,0.35742713
-24.62409086,-4.05979432,0.92762788
-18.31597970,-12.08042390,-7.64697460
-18.78913447,-11.46802016,-7.10930048
-19.26228925,-10.85561642,-6.56889147
-19.73544402,-10.24321268,-6.02577195
-20.20859880,-9.63080893,-5.47996651
-20.68175358,-9.01840519,-4.93149990
-21.15490835,-8.40600145,-4.38039703
-21.62806313,-7.79359771,-3.82668295
-22.10121790,-7.18119397,-3.27038281
-22.57437268,-6.56879023,-2.71152186
-23.04752745,-5.95638649,-2.15012543
-23.52068223,-5.34398275,-1.58621889
-23.99383700,-4.73157901,-1.01982766
-24.46699178,-4.11917527,-0.45097715
-24.94014655,-3.50677153,0.12030718
-18.63203539,-11.52740110,-8.46800201
-19.10519017,-10.91499736,-7.92939633
-19.57834495,-10.30259362,-7.38804059
-20.05149972,-9.69018988,-6.84395959
-20.52465450,-9.07778614,-6.29717834
-20.99780927,-8.46538240,-5.74772203
-21.47096405,-7.85297865,-5.19561602
-21.94411882,-7.24057491,-4.64088578
-22.41727360,-6.62817117,-4.08355690
-22.89042837,-6.01576743,-3.52365508
-23.36358315,-5.40336369,-2.96120606
-23.83673792,-4.79095995,-2.39623565
-24.30989270,-4.17855621,-1.82876971
-24.78304748,-3.56615247,-1.25883408
-25.25620225,-2.95374873,-0.68645464
-25.72935703,-2.34134499,-0.11165721
-18.47493632,-11.58678204,-9.82537716
-18.94809109,-10.97437830,-9.28861994
-19.42124587,-10.36197456,-8.74907228
-19.89440064,-9.74957082,-8.20675920
-20.36755542,-9.13716708,-7.66170595
-20.84071019,-8.52476334,-7.11393799
-21.31386497,-7.91235960,-6.56348095
-21.78701974,-7.29995586,-6.01036063
-22.26017452,-6.68755212,-5.45460295
-22.73332929,-6.07514838,-4.89623396
-23.20648407,-5.46274463,-4.33527978
-23.67963885,-4.85034089,-3.77176662
-24.15279362,-4.23793715,-3.20572074
-24.62594840,-3.62553341,-2.63716842
-25.09910317,-3.01312967,-2.06613596
-25.57225795,-2.40072593,-1.49264965
-26.04541272,-1.78832219,-0.91673577
-18.79099201,-11.03375924,-10.64651754
-19.26414679,-10.42135550,-10.10882363
-19.73730156,-9.80895176,-9.56832331
-20.21045634,-9.19654802,-9.02504205
-20.68361111,-8.58414428,-8.47900555
-21.15676589,-7.97174054,-7.93023972
-21.62992067,-7.35933680,-7.37877066
-22.10307544,-6.74693306,-6.82462462
-22.57623022,-6.13452932,-6.26782798
-23.04938499,-5.52212558,-5.70840725
-23.52253977,-4.90972184,-5.14638901
-23.99569454,-4.29731810,-4.58179993
-24.46884932,-3.68491435,-4.01466672
-24.94200409,-3.07251061,-3.44501611
-25.41515887,-2.46010687,-2.87287486
-25.88831364,-1.84770313,-2.29826971
-26.36146842,-1.23529939,-1.72122737
-19.10704771,-10.48073645,-11.46724947
-19.58020248,-9.86833271,-10.92860814
-20.05335726,-9.25592896,-10.38714424
-20.52651204,-8.64352522,-9.84288371
-20.99966681,-8.03112148,-9.29585270
-21.47282159,-7.41871774,-8.74607761
-21.94597636,-6.80631400,-8.19358499
